patch_id,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,patch_label_agreement_status,final_validated_wsi_id,public_wsi_pseudonym
p0316,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p0317,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p0318,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p0319,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p0320,oscc,available,oscc,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p0321,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0322,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0323,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0324,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0325,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0326,oscc,available,oscc,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p0327,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0328,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0329,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0330,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0331,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0332,oscc,available,oscc,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p0333,oscc,available,oscc,agrees,public_ndb_wsi_0066,public_ndb_wsi_0066
p0334,oscc,available,oscc,agrees,public_ndb_wsi_0066,public_ndb_wsi_0066
p0335,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0336,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0337,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0338,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0339,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0340,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0341,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0342,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0343,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0344,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0345,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0346,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0347,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0348,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0349,oscc,available,oscc,agrees,public_ndb_wsi_0075,public_ndb_wsi_0075
p0350,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0351,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0352,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0353,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0354,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0355,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0356,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0357,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0358,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0359,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0360,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0361,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0362,oscc,available,oscc,agrees,public_ndb_wsi_0074,public_ndb_wsi_0074
p0363,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0364,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0365,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0366,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0367,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0368,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0369,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0370,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0371,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0372,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0373,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0374,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0375,oscc,available,oscc,agrees,public_ndb_wsi_0072,public_ndb_wsi_0072
p0376,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0377,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0378,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0379,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0380,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0381,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0382,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0383,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0384,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0385,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0386,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0387,oscc,available,oscc,agrees,public_ndb_wsi_0073,public_ndb_wsi_0073
p0388,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0389,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0390,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0391,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0392,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0393,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0394,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0395,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0396,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0397,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0398,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0399,oscc,available,oscc,agrees,public_ndb_wsi_0002,public_ndb_wsi_0002
p0400,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0401,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0402,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0403,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0404,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0405,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0406,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0407,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0408,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0409,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0410,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0411,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0412,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0413,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0414,oscc,available,oscc,agrees,public_ndb_wsi_0003,public_ndb_wsi_0003
p0415,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p0416,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p0417,oscc,available,oscc,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p0418,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0419,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0420,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0421,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0422,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0423,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0424,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0425,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0426,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0427,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0428,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0429,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0430,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0431,oscc,available,oscc,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p0432,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0433,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0434,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0435,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0436,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0437,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0438,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0439,oscc,available,oscc,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p0440,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0441,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0442,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0443,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0444,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0445,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0446,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0447,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0448,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0449,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0450,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0451,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0452,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0453,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0454,oscc,available,oscc,agrees,public_ndb_wsi_0103,public_ndb_wsi_0103
p0455,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0456,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0457,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0458,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0459,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0460,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0461,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0462,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0463,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0464,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0465,oscc,available,oscc,agrees,public_ndb_wsi_0111,public_ndb_wsi_0111
p0466,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0467,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0468,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0469,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0470,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0471,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0472,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0473,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0474,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0475,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0476,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0477,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0478,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0479,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0480,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0481,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0482,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0483,oscc,available,oscc,agrees,public_ndb_wsi_0112,public_ndb_wsi_0112
p0484,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0485,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0486,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0487,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0488,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0489,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0490,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0491,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0492,oscc,available,oscc,agrees,public_ndb_wsi_0109,public_ndb_wsi_0109
p0493,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0494,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0495,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0496,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0497,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0498,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0499,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0500,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0501,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0502,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0503,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0504,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0505,oscc,available,oscc,agrees,public_ndb_wsi_0116,public_ndb_wsi_0116
p0506,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0507,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0508,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0509,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0510,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0511,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0512,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0513,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0514,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0515,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0516,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0517,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0518,oscc,available,oscc,agrees,public_ndb_wsi_0113,public_ndb_wsi_0113
p0519,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0520,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0521,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0522,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0523,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0524,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0525,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0526,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0527,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0528,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0529,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0530,oscc,available,oscc,agrees,public_ndb_wsi_0114,public_ndb_wsi_0114
p0531,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0532,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0533,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0534,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0535,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0536,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0537,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0538,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0539,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0540,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0541,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0542,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0543,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0544,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0545,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0546,oscc,available,oscc,agrees,public_ndb_wsi_0115,public_ndb_wsi_0115
p0547,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p0548,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p0549,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p0550,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p0551,oscc,available,oscc,agrees,public_ndb_wsi_0079,public_ndb_wsi_0079
p0552,oscc,available,oscc,agrees,public_ndb_wsi_0078,public_ndb_wsi_0078
p0553,oscc,available,oscc,agrees,public_ndb_wsi_0078,public_ndb_wsi_0078
p0554,oscc,available,oscc,agrees,sab_only_wsi_0159,sab_only_wsi_0159
p0555,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0556,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0557,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0558,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0559,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0560,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0561,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0562,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0563,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0564,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0565,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0566,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0567,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0568,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0569,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0570,oscc,available,oscc,agrees,public_ndb_wsi_0133,public_ndb_wsi_0133
p0571,oscc,available,oscc,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p0572,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0573,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0574,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0575,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0576,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0577,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0578,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0579,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0580,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0581,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0582,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0583,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0584,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0585,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0586,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0587,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0588,oscc,available,oscc,agrees,public_ndb_wsi_0134,public_ndb_wsi_0134
p0589,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0590,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0591,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0592,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0593,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0594,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0595,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0596,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0597,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0598,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0599,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0600,oscc,available,oscc,agrees,public_ndb_wsi_0135,public_ndb_wsi_0135
p0601,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0602,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0603,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0604,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0605,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0606,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0607,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0608,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0609,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0610,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0611,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0612,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0613,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0614,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0615,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0616,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
p0617,oscc,available,oscc,agrees,public_ndb_wsi_0132,public_ndb_wsi_0132
